BATTLE CITY - BOSS FIGHT LOG
----------------------------
Tick 476: Raw=20, Pruned=24, Speedup=0.83x
Tick 477: Raw=20, Pruned=24, Speedup=0.83x
Tick 478: Raw=20, Pruned=24, Speedup=0.83x
Tick 479: Raw=20, Pruned=24, Speedup=0.83x
Tick 480: Raw=20, Pruned=24, Speedup=0.83x
Tick 481: Raw=20, Pruned=24, Speedup=0.83x
Tick 482: Raw=20, Pruned=24, Speedup=0.83x
Tick 483: Raw=20, Pruned=24, Speedup=0.83x
Tick 484: Raw=20, Pruned=24, Speedup=0.83x
Tick 485: Raw=20, Pruned=24, Speedup=0.83x
Tick 486: Raw=20, Pruned=24, Speedup=0.83x
Tick 487: Raw=20, Pruned=24, Speedup=0.83x
Tick 488: Raw=20, Pruned=24, Speedup=0.83x
Tick 489: Raw=20, Pruned=24, Speedup=0.83x
Tick 490: Raw=20, Pruned=24, Speedup=0.83x
Tick 491: Raw=20, Pruned=24, Speedup=0.83x
Tick 492: Raw=20, Pruned=24, Speedup=0.83x
Tick 493: Raw=20, Pruned=24, Speedup=0.83x
Tick 494: Raw=20, Pruned=24, Speedup=0.83x
Tick 495: Raw=20, Pruned=24, Speedup=0.83x
Tick 496: Raw=20, Pruned=24, Speedup=0.83x
Tick 497: Raw=20, Pruned=24, Speedup=0.83x
Tick 498: Raw=20, Pruned=24, Speedup=0.83x
Tick 499: Raw=100, Pruned=82, Speedup=1.22x
Tick 500: Raw=100, Pruned=84, Speedup=1.19x
Tick 501: Raw=100, Pruned=84, Speedup=1.19x
Tick 502: Raw=100, Pruned=84, Speedup=1.19x
Tick 503: Raw=100, Pruned=84, Speedup=1.19x
Tick 504: Raw=100, Pruned=84, Speedup=1.19x
Tick 505: Raw=100, Pruned=84, Speedup=1.19x
Tick 506: Raw=100, Pruned=82, Speedup=1.22x
Tick 507: Raw=100, Pruned=82, Speedup=1.22x
Tick 508: Raw=100, Pruned=82, Speedup=1.22x
Tick 509: Raw=100, Pruned=82, Speedup=1.22x
Tick 510: Raw=100, Pruned=82, Speedup=1.22x
Tick 511: Raw=100, Pruned=82, Speedup=1.22x
Tick 512: Raw=100, Pruned=84, Speedup=1.19x
Tick 513: Raw=100, Pruned=84, Speedup=1.19x
Tick 514: Raw=100, Pruned=84, Speedup=1.19x
Tick 515: Raw=100, Pruned=84, Speedup=1.19x
Tick 516: Raw=100, Pruned=84, Speedup=1.19x
Tick 517: Raw=100, Pruned=84, Speedup=1.19x
Tick 518: Raw=100, Pruned=82, Speedup=1.22x
Tick 519: Raw=100, Pruned=82, Speedup=1.22x
Tick 520: Raw=100, Pruned=82, Speedup=1.22x
Tick 521: Raw=100, Pruned=82, Speedup=1.22x
Tick 522: Raw=100, Pruned=82, Speedup=1.22x
Tick 523: Raw=100, Pruned=82, Speedup=1.22x
Tick 524: Raw=100, Pruned=84, Speedup=1.19x
Tick 525: Raw=100, Pruned=84, Speedup=1.19x
Tick 526: Raw=100, Pruned=84, Speedup=1.19x
Tick 527: Raw=100, Pruned=84, Speedup=1.19x
Tick 528: Raw=100, Pruned=84, Speedup=1.19x
Tick 529: Raw=100, Pruned=84, Speedup=1.19x
Tick 530: Raw=100, Pruned=82, Speedup=1.22x
Tick 531: Raw=100, Pruned=82, Speedup=1.22x
Tick 532: Raw=100, Pruned=82, Speedup=1.22x
Tick 533: Raw=100, Pruned=82, Speedup=1.22x
Tick 534: Raw=100, Pruned=82, Speedup=1.22x
Tick 535: Raw=100, Pruned=82, Speedup=1.22x
Tick 536: Raw=100, Pruned=84, Speedup=1.19x
Tick 537: Raw=100, Pruned=84, Speedup=1.19x
Tick 538: Raw=100, Pruned=84, Speedup=1.19x
Tick 539: Raw=100, Pruned=84, Speedup=1.19x
Tick 540: Raw=100, Pruned=84, Speedup=1.19x
Tick 541: Raw=100, Pruned=84, Speedup=1.19x
Tick 542: Raw=100, Pruned=82, Speedup=1.22x
Tick 543: Raw=100, Pruned=82, Speedup=1.22x
Tick 544: Raw=100, Pruned=82, Speedup=1.22x
Tick 545: Raw=100, Pruned=82, Speedup=1.22x
Tick 546: Raw=100, Pruned=82, Speedup=1.22x
Tick 547: Raw=100, Pruned=82, Speedup=1.22x
Tick 548: Raw=100, Pruned=84, Speedup=1.19x
Tick 549: Raw=100, Pruned=84, Speedup=1.19x
Tick 550: Raw=100, Pruned=84, Speedup=1.19x
Tick 551: Raw=100, Pruned=84, Speedup=1.19x
Tick 552: Raw=100, Pruned=84, Speedup=1.19x
Tick 553: Raw=100, Pruned=84, Speedup=1.19x
Tick 554: Raw=100, Pruned=82, Speedup=1.22x
Tick 555: Raw=100, Pruned=82, Speedup=1.22x
Tick 556: Raw=100, Pruned=82, Speedup=1.22x
Tick 557: Raw=100, Pruned=82, Speedup=1.22x
Tick 558: Raw=100, Pruned=82, Speedup=1.22x
Tick 559: Raw=100, Pruned=82, Speedup=1.22x
Tick 560: Raw=100, Pruned=84, Speedup=1.19x
Tick 561: Raw=100, Pruned=84, Speedup=1.19x
Tick 562: Raw=100, Pruned=84, Speedup=1.19x
Tick 563: Raw=100, Pruned=84, Speedup=1.19x
Tick 564: Raw=100, Pruned=84, Speedup=1.19x
Tick 565: Raw=100, Pruned=84, Speedup=1.19x
Tick 566: Raw=100, Pruned=82, Speedup=1.22x
Tick 567: Raw=100, Pruned=82, Speedup=1.22x
Tick 568: Raw=100, Pruned=82, Speedup=1.22x
Tick 569: Raw=100, Pruned=82, Speedup=1.22x
Tick 570: Raw=100, Pruned=82, Speedup=1.22x
Tick 571: Raw=100, Pruned=82, Speedup=1.22x
Tick 572: Raw=100, Pruned=84, Speedup=1.19x
Tick 573: Raw=100, Pruned=84, Speedup=1.19x
Tick 574: Raw=100, Pruned=84, Speedup=1.19x
Tick 575: Raw=100, Pruned=84, Speedup=1.19x
Tick 576: Raw=100, Pruned=84, Speedup=1.19x
Tick 577: Raw=100, Pruned=84, Speedup=1.19x
Tick 578: Raw=100, Pruned=82, Speedup=1.22x
Tick 579: Raw=100, Pruned=82, Speedup=1.22x
Tick 580: Raw=100, Pruned=82, Speedup=1.22x
Tick 581: Raw=100, Pruned=82, Speedup=1.22x
Tick 582: Raw=100, Pruned=82, Speedup=1.22x
Tick 583: Raw=100, Pruned=82, Speedup=1.22x
Tick 584: Raw=100, Pruned=84, Speedup=1.19x
Tick 585: Raw=100, Pruned=84, Speedup=1.19x
Tick 586: Raw=100, Pruned=84, Speedup=1.19x
Tick 587: Raw=100, Pruned=84, Speedup=1.19x
Tick 588: Raw=100, Pruned=84, Speedup=1.19x
Tick 589: Raw=100, Pruned=84, Speedup=1.19x
Tick 590: Raw=100, Pruned=82, Speedup=1.22x
Tick 591: Raw=100, Pruned=82, Speedup=1.22x
Tick 592: Raw=100, Pruned=82, Speedup=1.22x
Tick 593: Raw=100, Pruned=82, Speedup=1.22x
Tick 594: Raw=100, Pruned=82, Speedup=1.22x
Tick 595: Raw=100, Pruned=82, Speedup=1.22x
Tick 596: Raw=100, Pruned=84, Speedup=1.19x
Tick 597: Raw=100, Pruned=84, Speedup=1.19x
Tick 598: Raw=100, Pruned=84, Speedup=1.19x
Tick 599: Raw=100, Pruned=84, Speedup=1.19x
Tick 600: Raw=100, Pruned=84, Speedup=1.19x
Tick 601: Raw=100, Pruned=84, Speedup=1.19x
Tick 602: Raw=100, Pruned=82, Speedup=1.22x
Tick 603: Raw=100, Pruned=82, Speedup=1.22x
Tick 604: Raw=100, Pruned=82, Speedup=1.22x
Tick 605: Raw=100, Pruned=82, Speedup=1.22x
Tick 606: Raw=100, Pruned=82, Speedup=1.22x
Tick 607: Raw=100, Pruned=82, Speedup=1.22x
Tick 608: Raw=100, Pruned=84, Speedup=1.19x
Tick 609: Raw=100, Pruned=84, Speedup=1.19x
Tick 610: Raw=100, Pruned=84, Speedup=1.19x
Tick 611: Raw=100, Pruned=84, Speedup=1.19x
Tick 612: Raw=100, Pruned=84, Speedup=1.19x
Tick 613: Raw=100, Pruned=84, Speedup=1.19x
Tick 614: Raw=100, Pruned=82, Speedup=1.22x
Tick 615: Raw=100, Pruned=82, Speedup=1.22x
Tick 616: Raw=100, Pruned=82, Speedup=1.22x
Tick 617: Raw=100, Pruned=82, Speedup=1.22x
Tick 618: Raw=100, Pruned=82, Speedup=1.22x
Tick 619: Raw=100, Pruned=82, Speedup=1.22x
Tick 620: Raw=100, Pruned=84, Speedup=1.19x
Tick 621: Raw=100, Pruned=84, Speedup=1.19x
Tick 622: Raw=100, Pruned=84, Speedup=1.19x
Tick 623: Raw=100, Pruned=84, Speedup=1.19x
Tick 624: Raw=100, Pruned=84, Speedup=1.19x
Tick 625: Raw=100, Pruned=84, Speedup=1.19x
Tick 626: Raw=100, Pruned=82, Speedup=1.22x
Tick 627: Raw=100, Pruned=82, Speedup=1.22x
Tick 628: Raw=100, Pruned=82, Speedup=1.22x
Tick 629: Raw=100, Pruned=82, Speedup=1.22x
Tick 630: Raw=100, Pruned=82, Speedup=1.22x
Tick 631: Raw=100, Pruned=82, Speedup=1.22x
Tick 632: Raw=100, Pruned=84, Speedup=1.19x
Tick 633: Raw=100, Pruned=84, Speedup=1.19x
Tick 634: Raw=100, Pruned=84, Speedup=1.19x
Tick 635: Raw=100, Pruned=84, Speedup=1.19x
Tick 636: Raw=100, Pruned=84, Speedup=1.19x
Tick 637: Raw=100, Pruned=84, Speedup=1.19x
Tick 638: Raw=100, Pruned=82, Speedup=1.22x
Tick 639: Raw=100, Pruned=82, Speedup=1.22x
Tick 640: Raw=100, Pruned=82, Speedup=1.22x
Tick 641: Raw=100, Pruned=82, Speedup=1.22x
Tick 642: Raw=100, Pruned=82, Speedup=1.22x
Tick 643: Raw=100, Pruned=82, Speedup=1.22x
Tick 644: Raw=100, Pruned=84, Speedup=1.19x
Tick 645: Raw=100, Pruned=84, Speedup=1.19x
Tick 646: Raw=100, Pruned=84, Speedup=1.19x
Tick 647: Raw=100, Pruned=84, Speedup=1.19x
Tick 648: Raw=100, Pruned=84, Speedup=1.19x
Tick 649: Raw=100, Pruned=84, Speedup=1.19x
Tick 650: Raw=100, Pruned=82, Speedup=1.22x
Tick 651: Raw=100, Pruned=82, Speedup=1.22x
Tick 652: Raw=100, Pruned=82, Speedup=1.22x
Tick 653: Raw=100, Pruned=82, Speedup=1.22x
Tick 654: Raw=100, Pruned=82, Speedup=1.22x
Tick 655: Raw=100, Pruned=82, Speedup=1.22x
Tick 656: Raw=100, Pruned=84, Speedup=1.19x
Tick 657: Raw=100, Pruned=84, Speedup=1.19x
Tick 658: Raw=100, Pruned=84, Speedup=1.19x
Tick 659: Raw=100, Pruned=84, Speedup=1.19x
Tick 660: Raw=100, Pruned=84, Speedup=1.19x
Tick 661: Raw=100, Pruned=84, Speedup=1.19x
Tick 662: Raw=100, Pruned=82, Speedup=1.22x
Tick 663: Raw=100, Pruned=82, Speedup=1.22x
Tick 664: Raw=100, Pruned=82, Speedup=1.22x
Tick 665: Raw=100, Pruned=82, Speedup=1.22x
Tick 666: Raw=100, Pruned=82, Speedup=1.22x
Tick 667: Raw=100, Pruned=82, Speedup=1.22x
Tick 668: Raw=100, Pruned=84, Speedup=1.19x
Tick 669: Raw=100, Pruned=84, Speedup=1.19x
Tick 670: Raw=100, Pruned=84, Speedup=1.19x
Tick 671: Raw=100, Pruned=84, Speedup=1.19x
Tick 672: Raw=100, Pruned=84, Speedup=1.19x
Tick 673: Raw=100, Pruned=84, Speedup=1.19x
Tick 674: Raw=100, Pruned=82, Speedup=1.22x
Tick 675: Raw=100, Pruned=82, Speedup=1.22x
Tick 676: Raw=100, Pruned=82, Speedup=1.22x
Tick 677: Raw=100, Pruned=82, Speedup=1.22x
Tick 678: Raw=100, Pruned=82, Speedup=1.22x
Tick 679: Raw=100, Pruned=82, Speedup=1.22x
Tick 680: Raw=100, Pruned=84, Speedup=1.19x
Tick 681: Raw=100, Pruned=84, Speedup=1.19x
Tick 682: Raw=100, Pruned=84, Speedup=1.19x
Tick 683: Raw=100, Pruned=84, Speedup=1.19x
Tick 684: Raw=100, Pruned=84, Speedup=1.19x
Tick 685: Raw=100, Pruned=84, Speedup=1.19x
Tick 686: Raw=100, Pruned=82, Speedup=1.22x
Tick 687: Raw=100, Pruned=82, Speedup=1.22x
Tick 688: Raw=100, Pruned=82, Speedup=1.22x
Tick 689: Raw=100, Pruned=82, Speedup=1.22x
Tick 690: Raw=100, Pruned=82, Speedup=1.22x
Tick 691: Raw=100, Pruned=82, Speedup=1.22x
Tick 692: Raw=100, Pruned=84, Speedup=1.19x
Tick 693: Raw=100, Pruned=84, Speedup=1.19x
Tick 694: Raw=100, Pruned=84, Speedup=1.19x
Tick 695: Raw=100, Pruned=84, Speedup=1.19x
Tick 696: Raw=100, Pruned=84, Speedup=1.19x
Tick 697: Raw=100, Pruned=84, Speedup=1.19x
Tick 698: Raw=100, Pruned=82, Speedup=1.22x
Tick 699: Raw=100, Pruned=82, Speedup=1.22x
Tick 700: Raw=100, Pruned=82, Speedup=1.22x
Tick 701: Raw=100, Pruned=82, Speedup=1.22x
Tick 702: Raw=100, Pruned=82, Speedup=1.22x
Tick 703: Raw=100, Pruned=82, Speedup=1.22x
Tick 704: Raw=100, Pruned=84, Speedup=1.19x
Tick 705: Raw=100, Pruned=84, Speedup=1.19x
Tick 706: Raw=100, Pruned=84, Speedup=1.19x
Tick 707: Raw=100, Pruned=84, Speedup=1.19x
Tick 708: Raw=100, Pruned=84, Speedup=1.19x
Tick 709: Raw=100, Pruned=84, Speedup=1.19x
Tick 710: Raw=100, Pruned=82, Speedup=1.22x
Tick 711: Raw=100, Pruned=82, Speedup=1.22x
Tick 712: Raw=100, Pruned=82, Speedup=1.22x
Tick 713: Raw=100, Pruned=82, Speedup=1.22x
Tick 714: Raw=100, Pruned=82, Speedup=1.22x
Tick 715: Raw=100, Pruned=82, Speedup=1.22x
Tick 716: Raw=100, Pruned=84, Speedup=1.19x
Tick 717: Raw=100, Pruned=84, Speedup=1.19x
Tick 718: Raw=100, Pruned=84, Speedup=1.19x
Tick 719: Raw=100, Pruned=84, Speedup=1.19x
Tick 720: Raw=100, Pruned=84, Speedup=1.19x
Tick 721: Raw=100, Pruned=84, Speedup=1.19x
Tick 722: Raw=100, Pruned=82, Speedup=1.22x
Tick 723: Raw=500, Pruned=273, Speedup=1.83x
Tick 724: Raw=500, Pruned=273, Speedup=1.83x
Tick 725: Raw=500, Pruned=273, Speedup=1.83x
Tick 726: Raw=500, Pruned=273, Speedup=1.83x
Tick 727: Raw=500, Pruned=273, Speedup=1.83x
Tick 728: Raw=500, Pruned=291, Speedup=1.72x
Tick 729: Raw=500, Pruned=291, Speedup=1.72x
Tick 730: Raw=500, Pruned=291, Speedup=1.72x
Tick 731: Raw=500, Pruned=291, Speedup=1.72x
Tick 732: Raw=500, Pruned=273, Speedup=1.83x
Tick 733: Raw=500, Pruned=273, Speedup=1.83x
Tick 734: Raw=500, Pruned=273, Speedup=1.83x
Tick 735: Raw=500, Pruned=273, Speedup=1.83x
Tick 736: Raw=500, Pruned=291, Speedup=1.72x
Tick 737: Raw=500, Pruned=291, Speedup=1.72x
Tick 738: Raw=500, Pruned=291, Speedup=1.72x
Tick 739: Raw=500, Pruned=291, Speedup=1.72x
Tick 740: Raw=500, Pruned=273, Speedup=1.83x
Tick 741: Raw=500, Pruned=273, Speedup=1.83x
Tick 742: Raw=500, Pruned=273, Speedup=1.83x
Tick 743: Raw=500, Pruned=273, Speedup=1.83x
Tick 744: Raw=500, Pruned=291, Speedup=1.72x
Tick 745: Raw=500, Pruned=291, Speedup=1.72x
Tick 746: Raw=500, Pruned=291, Speedup=1.72x
Tick 747: Raw=500, Pruned=291, Speedup=1.72x
Tick 748: Raw=500, Pruned=273, Speedup=1.83x
Tick 749: Raw=500, Pruned=273, Speedup=1.83x
Tick 750: Raw=500, Pruned=273, Speedup=1.83x
Tick 751: Raw=500, Pruned=273, Speedup=1.83x
Tick 752: Raw=500, Pruned=291, Speedup=1.72x
Tick 753: Raw=500, Pruned=291, Speedup=1.72x
Tick 754: Raw=500, Pruned=291, Speedup=1.72x
Tick 755: Raw=500, Pruned=291, Speedup=1.72x
Tick 756: Raw=500, Pruned=273, Speedup=1.83x
Tick 757: Raw=500, Pruned=273, Speedup=1.83x
Tick 758: Raw=500, Pruned=273, Speedup=1.83x
Tick 759: Raw=500, Pruned=273, Speedup=1.83x
Tick 760: Raw=500, Pruned=291, Speedup=1.72x
Tick 761: Raw=500, Pruned=291, Speedup=1.72x
Tick 762: Raw=500, Pruned=291, Speedup=1.72x
Tick 763: Raw=500, Pruned=291, Speedup=1.72x
Tick 764: Raw=500, Pruned=273, Speedup=1.83x
Tick 765: Raw=500, Pruned=273, Speedup=1.83x
Tick 766: Raw=500, Pruned=273, Speedup=1.83x
Tick 767: Raw=500, Pruned=273, Speedup=1.83x
Tick 768: Raw=500, Pruned=291, Speedup=1.72x
Tick 769: Raw=500, Pruned=291, Speedup=1.72x
Tick 770: Raw=500, Pruned=291, Speedup=1.72x
Tick 771: Raw=500, Pruned=291, Speedup=1.72x
Tick 772: Raw=500, Pruned=273, Speedup=1.83x
Tick 773: Raw=500, Pruned=273, Speedup=1.83x
Tick 774: Raw=500, Pruned=273, Speedup=1.83x
Tick 775: Raw=500, Pruned=273, Speedup=1.83x
Tick 776: Raw=500, Pruned=291, Speedup=1.72x
Tick 777: Raw=500, Pruned=291, Speedup=1.72x
Tick 778: Raw=500, Pruned=291, Speedup=1.72x
Tick 779: Raw=500, Pruned=291, Speedup=1.72x
Tick 780: Raw=500, Pruned=273, Speedup=1.83x
Tick 781: Raw=500, Pruned=273, Speedup=1.83x
Tick 782: Raw=500, Pruned=273, Speedup=1.83x
Tick 783: Raw=500, Pruned=273, Speedup=1.83x
Tick 784: Raw=500, Pruned=291, Speedup=1.72x
Tick 785: Raw=500, Pruned=291, Speedup=1.72x
Tick 786: Raw=500, Pruned=291, Speedup=1.72x
Tick 787: Raw=500, Pruned=291, Speedup=1.72x
Tick 788: Raw=500, Pruned=273, Speedup=1.83x
Tick 789: Raw=500, Pruned=273, Speedup=1.83x
Tick 790: Raw=500, Pruned=273, Speedup=1.83x
Tick 791: Raw=500, Pruned=273, Speedup=1.83x
Tick 792: Raw=500, Pruned=291, Speedup=1.72x
Tick 793: Raw=500, Pruned=291, Speedup=1.72x
Tick 794: Raw=500, Pruned=291, Speedup=1.72x
Tick 795: Raw=500, Pruned=291, Speedup=1.72x
Tick 796: Raw=500, Pruned=273, Speedup=1.83x
Tick 797: Raw=500, Pruned=273, Speedup=1.83x
Tick 798: Raw=500, Pruned=273, Speedup=1.83x
Tick 799: Raw=500, Pruned=273, Speedup=1.83x
Tick 800: Raw=500, Pruned=291, Speedup=1.72x
Tick 801: Raw=500, Pruned=291, Speedup=1.72x
Tick 802: Raw=500, Pruned=291, Speedup=1.72x
Tick 803: Raw=500, Pruned=291, Speedup=1.72x
Tick 804: Raw=500, Pruned=273, Speedup=1.83x
Tick 805: Raw=500, Pruned=273, Speedup=1.83x
Tick 806: Raw=500, Pruned=273, Speedup=1.83x
Tick 807: Raw=500, Pruned=273, Speedup=1.83x
Tick 808: Raw=500, Pruned=291, Speedup=1.72x
Tick 809: Raw=500, Pruned=291, Speedup=1.72x
Tick 810: Raw=500, Pruned=291, Speedup=1.72x
Tick 811: Raw=500, Pruned=291, Speedup=1.72x
Tick 812: Raw=500, Pruned=273, Speedup=1.83x
Tick 813: Raw=500, Pruned=273, Speedup=1.83x
Tick 814: Raw=500, Pruned=273, Speedup=1.83x
Tick 815: Raw=500, Pruned=273, Speedup=1.83x
Tick 816: Raw=500, Pruned=291, Speedup=1.72x
Tick 817: Raw=500, Pruned=291, Speedup=1.72x
Tick 818: Raw=500, Pruned=291, Speedup=1.72x
Tick 819: Raw=500, Pruned=291, Speedup=1.72x
Tick 820: Raw=500, Pruned=273, Speedup=1.83x
Tick 821: Raw=500, Pruned=273, Speedup=1.83x
Tick 822: Raw=500, Pruned=273, Speedup=1.83x
Tick 823: Raw=500, Pruned=273, Speedup=1.83x
Tick 824: Raw=500, Pruned=291, Speedup=1.72x
Tick 825: Raw=500, Pruned=291, Speedup=1.72x
Tick 826: Raw=500, Pruned=291, Speedup=1.72x
Tick 827: Raw=500, Pruned=291, Speedup=1.72x
Tick 828: Raw=500, Pruned=273, Speedup=1.83x
Tick 829: Raw=500, Pruned=273, Speedup=1.83x
Tick 830: Raw=500, Pruned=273, Speedup=1.83x
Tick 831: Raw=500, Pruned=273, Speedup=1.83x
Tick 832: Raw=500, Pruned=291, Speedup=1.72x
Tick 833: Raw=500, Pruned=291, Speedup=1.72x
Tick 834: Raw=500, Pruned=291, Speedup=1.72x
Tick 835: Raw=500, Pruned=291, Speedup=1.72x
Tick 836: Raw=500, Pruned=273, Speedup=1.83x
Tick 837: Raw=500, Pruned=273, Speedup=1.83x
Tick 838: Raw=500, Pruned=273, Speedup=1.83x
Tick 839: Raw=500, Pruned=273, Speedup=1.83x
Tick 840: Raw=500, Pruned=291, Speedup=1.72x
Tick 841: Raw=500, Pruned=291, Speedup=1.72x
Tick 842: Raw=500, Pruned=291, Speedup=1.72x
Tick 843: Raw=500, Pruned=291, Speedup=1.72x
Tick 844: Raw=500, Pruned=273, Speedup=1.83x
Tick 845: Raw=500, Pruned=273, Speedup=1.83x
Tick 846: Raw=500, Pruned=273, Speedup=1.83x
Tick 847: Raw=500, Pruned=273, Speedup=1.83x
Tick 848: Raw=500, Pruned=291, Speedup=1.72x
Tick 849: Raw=500, Pruned=291, Speedup=1.72x
Tick 850: Raw=500, Pruned=291, Speedup=1.72x
Tick 851: Raw=500, Pruned=291, Speedup=1.72x
Tick 852: Raw=500, Pruned=273, Speedup=1.83x
Tick 853: Raw=500, Pruned=273, Speedup=1.83x
Tick 854: Raw=500, Pruned=273, Speedup=1.83x
Tick 855: Raw=500, Pruned=273, Speedup=1.83x
Tick 856: Raw=500, Pruned=291, Speedup=1.72x
Tick 857: Raw=500, Pruned=291, Speedup=1.72x
Tick 858: Raw=500, Pruned=291, Speedup=1.72x
Tick 859: Raw=500, Pruned=291, Speedup=1.72x
Tick 860: Raw=500, Pruned=273, Speedup=1.83x
Tick 861: Raw=500, Pruned=273, Speedup=1.83x
Tick 862: Raw=500, Pruned=273, Speedup=1.83x
Tick 863: Raw=500, Pruned=273, Speedup=1.83x
Tick 864: Raw=500, Pruned=291, Speedup=1.72x
Tick 865: Raw=500, Pruned=291, Speedup=1.72x
Tick 866: Raw=500, Pruned=291, Speedup=1.72x
Tick 867: Raw=500, Pruned=291, Speedup=1.72x
Tick 868: Raw=500, Pruned=273, Speedup=1.83x
Tick 869: Raw=500, Pruned=273, Speedup=1.83x
Tick 870: Raw=500, Pruned=273, Speedup=1.83x
Tick 871: Raw=500, Pruned=273, Speedup=1.83x
Tick 872: Raw=500, Pruned=291, Speedup=1.72x
Tick 873: Raw=500, Pruned=291, Speedup=1.72x
Tick 874: Raw=500, Pruned=291, Speedup=1.72x
Tick 875: Raw=500, Pruned=291, Speedup=1.72x
Tick 876: Raw=500, Pruned=273, Speedup=1.83x
Tick 877: Raw=500, Pruned=273, Speedup=1.83x
Tick 878: Raw=500, Pruned=273, Speedup=1.83x
Tick 879: Raw=500, Pruned=273, Speedup=1.83x
Tick 880: Raw=500, Pruned=291, Speedup=1.72x
Tick 881: Raw=500, Pruned=291, Speedup=1.72x
Tick 882: Raw=500, Pruned=291, Speedup=1.72x
Tick 883: Raw=500, Pruned=291, Speedup=1.72x
Tick 884: Raw=500, Pruned=273, Speedup=1.83x
Tick 885: Raw=500, Pruned=273, Speedup=1.83x
Tick 886: Raw=500, Pruned=273, Speedup=1.83x
Tick 887: Raw=500, Pruned=273, Speedup=1.83x
Tick 888: Raw=500, Pruned=291, Speedup=1.72x
Tick 889: Raw=500, Pruned=291, Speedup=1.72x
Tick 890: Raw=500, Pruned=291, Speedup=1.72x
Tick 891: Raw=500, Pruned=291, Speedup=1.72x
Tick 892: Raw=500, Pruned=273, Speedup=1.83x
Tick 893: Raw=500, Pruned=273, Speedup=1.83x
Tick 894: Raw=500, Pruned=273, Speedup=1.83x
Tick 895: Raw=500, Pruned=273, Speedup=1.83x
Tick 896: Raw=500, Pruned=291, Speedup=1.72x
Tick 897: Raw=500, Pruned=291, Speedup=1.72x
Tick 898: Raw=500, Pruned=291, Speedup=1.72x
Tick 899: Raw=500, Pruned=291, Speedup=1.72x
Tick 900: Raw=500, Pruned=273, Speedup=1.83x
Tick 901: Raw=500, Pruned=273, Speedup=1.83x
Tick 902: Raw=500, Pruned=273, Speedup=1.83x
Tick 903: Raw=500, Pruned=273, Speedup=1.83x
Tick 904: Raw=500, Pruned=291, Speedup=1.72x
Tick 905: Raw=500, Pruned=291, Speedup=1.72x
Tick 906: Raw=500, Pruned=291, Speedup=1.72x
Tick 907: Raw=500, Pruned=291, Speedup=1.72x
Tick 908: Raw=500, Pruned=273, Speedup=1.83x
Tick 909: Raw=500, Pruned=273, Speedup=1.83x
